type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
RSM0042,0.3645096,-0.06818439,0.03476133,0.07061048,0.079813965,-0.15854786,-0.009924553,0.09966073,0.034902044,0.04365899,-0.24487719,0.08565815,0.015583357,0.23633084,-0.05049652,-0.08919992,-0.022464452,0.25734863,-0.077306114,-0.011148051,0.06738209,0.010651026,0.1778537,0.031939067,-0.1461792,-0.06620723,0.14609113,-0.020016244,-0.16409297,-0.14833403,0.1635699,0.016635964,0.12345081,0.133644,-0.031631477,0.012379312,0.018714886,0.28192273,-0.02606972,-0.13999306,-0.20553593,-0.011192301,-0.0040147635,-0.07471719,-0.06365638,0.02216942,0.054851506,0.016248552,0.06420686,0.18709622,0.04920535,0.1447357,0.21687126,0.16289225,-0.01005485,0.11679707,0.082268566,0.09130135,-0.10014436,-0.18201265,-0.04238805,-0.01914776,0.00063407957,0.14384222
RSM0043,0.32780623,-0.058396716,-0.03783928,0.09024256,0.0011550067,-0.15203582,-0.074394494,0.06653315,-0.048638795,-0.003469438,-0.23708797,0.009417647,0.116594724,0.21883872,-0.0738044,-0.121744886,-0.018544372,0.21370672,-0.030192606,0.05018731,0.02344904,0.03756135,0.15477772,0.09349839,-0.16230191,-0.039859552,0.16855162,0.011138983,-0.22123504,-0.16686417,0.05056781,0.0062628114,0.21985032,0.1586109,0.06798677,0.02762303,0.008490815,0.23407026,-0.019603467,-0.19713928,-0.14294547,-0.055908676,0.006530676,-0.031449366,-0.07294867,0.07429155,0.07187086,0.008783371,0.026879601,0.18636322,0.015619044,0.106325686,0.20531684,0.11794223,-0.026448809,-0.03580396,0.075395085,0.104184,-0.061900318,-0.15874624,-0.049628034,0.051549032,0.032460574,0.11004593
RSM0044,0.36167553,-0.048408408,-0.064003296,0.09864643,0.017427,-0.1631045,-0.10935533,0.057245947,-0.026057526,-0.019575773,-0.26804128,0.02450742,0.09189698,0.2718711,-0.03554748,-0.12537973,0.029523404,0.22800523,-0.04910826,0.046889365,0.03469747,0.044885598,0.17563367,0.11664502,-0.18605827,-0.068983115,0.20612748,-0.008622525,-0.1895602,-0.1885544,0.1204132,-0.0053664325,0.20785072,0.14055899,0.08727244,0.034281004,0.029169431,0.2791846,-0.02238896,-0.23449606,-0.17563292,-0.057037972,0.029907038,-0.03578177,-0.015860744,0.056627475,0.094586365,0.015077282,0.07287264,0.22976755,0.023933277,0.15706816,0.16906938,0.10884511,-0.1002532,0.026669549,0.11433978,0.14552855,0.0113664195,-0.17518923,-0.0893045,0.11222181,0.0070565213,0.124592945
RSM0045,0.35079888,-0.042827796,0.059321944,0.051058624,0.09300088,-0.14639369,-0.02182607,0.087991565,0.030761136,0.022798756,-0.25284612,0.089074604,0.03343795,0.2526892,-0.058672283,-0.10051009,-0.020751232,0.25334802,-0.08087691,-0.019321064,0.060899284,0.0102389,0.14840195,0.022306487,-0.1649935,-0.08960914,0.14793181,0.0026293546,-0.14681344,-0.15925705,0.1948127,0.018347593,0.13065651,0.12441707,-0.02221078,0.025007602,0.027866699,0.28782696,-0.029035423,-0.1457759,-0.19353521,-0.009264647,-0.0054039815,-0.078746594,-0.07901622,0.025063658,0.0701111,0.039446034,0.03860965,0.20411806,0.06519961,0.14613836,0.19933721,0.17186292,-0.003048844,0.11190646,0.07430026,0.08322348,-0.09441797,-0.17136674,-0.022864832,-0.0015388512,0.01996814,0.14972302
RSM0046,0.32746843,-0.06338375,-0.0049089645,0.079962015,0.045852628,-0.12965833,-0.037591428,0.057000756,-0.025055539,0.00815226,-0.2355721,0.031227063,0.116102524,0.2264969,-0.06439208,-0.136295,-0.011944853,0.20679586,-0.02000223,0.013166281,0.016464809,0.0386693,0.13492613,0.081111595,-0.12908287,-0.060332756,0.15555963,0.008751742,-0.21469097,-0.16468088,0.10300321,0.033896875,0.23502436,0.15307936,0.0763559,0.041774288,0.02487427,0.23476486,-0.03905,-0.19107592,-0.18049416,-0.018493975,-0.007028079,-0.015138806,-0.08974617,0.051055178,0.083608426,0.030002125,0.05223057,0.18941994,-0.003475145,0.11608608,0.18777804,0.1447975,0.00023423208,-0.0034429384,0.10484344,0.1137002,-0.054986943,-0.16417333,-0.015827112,0.03306808,0.01893587,0.10909538
RSM0047,0.34137467,-0.093801916,0.13716201,0.02362623,0.13440776,-0.14362116,0.068972915,0.14308412,0.060113832,0.039923463,-0.23935854,0.10845177,0.02155988,0.25393376,-0.12699944,-0.12109222,-0.08099131,0.3114374,-0.06761131,-0.08704642,0.10062487,0.021391308,0.1563232,-0.06967696,-0.11116793,-0.094567955,0.08259882,-0.0056706257,-0.16991162,-0.12002005,0.20747718,0.08255298,0.08758604,0.14978561,-0.053820014,-0.020687634,-0.020057144,0.2827931,-0.028263146,-0.033007633,-0.25868776,0.042030282,-0.08013868,-0.1096785,-0.12696995,0.0034800926,0.06685201,0.052769527,0.03124547,0.18737693,0.02018604,0.13040572,0.2523515,0.20117621,0.11635126,0.114666596,0.0846888,0.076120466,-0.16073509,-0.14158559,0.017663576,-0.13091372,0.0055242595,0.1947324
RSM0048,0.3302958,-0.1052175,-0.075564325,0.11918253,0.046907987,-0.17685358,-0.08700152,0.080401786,-0.05560966,-0.03840021,-0.21806662,0.012136216,0.065772966,0.1988998,-0.014029367,-0.08310634,-0.05000667,0.24122572,0.03014171,0.04435627,0.028315848,0.03252888,0.13628437,0.09844202,-0.13821925,-0.077749945,0.20384814,-0.050479155,-0.27471507,-0.24865077,0.06242382,-0.0139352735,0.13857986,0.16506478,0.047998983,-0.056347944,-0.013961919,0.26627642,-0.023704175,-0.18769735,-0.1532853,-0.046200797,-0.016204348,-0.06975636,-0.054450873,0.10217641,0.070354186,0.034470037,0.019448055,0.24378763,0.020365769,0.124492705,0.17482196,0.1410119,-0.057133526,0.023652535,0.07129923,0.053699337,-0.03078671,-0.14303154,-0.10600284,0.07558482,0.010809609,0.12552159
RSM0049,0.29511204,-0.13568556,0.117477305,0.06479157,0.15971749,-0.12359236,0.07582255,0.1417136,0.018404474,0.009173855,-0.19991766,0.062363364,0.015739035,0.19200471,-0.07968143,-0.1189335,-0.12344908,0.30074862,-0.035414334,-0.097261064,0.10967219,0.035978243,0.129224,-0.043429393,-0.06287419,-0.09007552,0.08174008,-0.039209947,-0.23313442,-0.15514861,0.17635602,0.058153942,0.049916483,0.17101097,-0.023346,-0.098525755,-0.023656586,0.25041085,-0.056895517,-0.015083124,-0.2547595,0.041282516,-0.12328606,-0.08774528,-0.12408787,0.03466367,0.05942929,0.07602749,-0.00024364519,0.18396099,0.004350104,0.09800279,0.2692706,0.165796,0.10329564,0.103550345,0.10398695,0.04745161,-0.12427488,-0.106405534,-0.0032855833,-0.14162596,-0.02833554,0.18671702
RSM0051,0.37097096,-0.044765603,0.05559878,0.052224945,0.08279119,-0.16369554,-0.023885056,0.081123486,0.036945302,0.02422991,-0.24669528,0.0642513,0.026464337,0.25155148,-0.060319785,-0.10587352,-0.039809894,0.2536713,-0.069742076,-0.028649317,0.068717375,0.032680128,0.16914618,0.021444557,-0.15413174,-0.065371364,0.1554677,-0.0219685,-0.14284268,-0.14937161,0.18439554,0.028121678,0.14023072,0.1397345,-0.01833694,0.035029676,0.02040551,0.28776386,-0.029576957,-0.13927412,-0.2153725,-0.01636589,0.0012193801,-0.0861941,-0.06419821,0.047830004,0.07063343,0.016039716,0.06476626,0.20857523,0.059312314,0.15726423,0.19685428,0.16456896,9.580522e-05,0.11509097,0.08480485,0.09344046,-0.07812608,-0.18380125,-0.030258376,-0.013313859,0.010851994,0.16749139
RSM0052,0.37659553,-0.050945204,-0.037543688,0.101844884,0.040276285,-0.19256066,-0.13039924,0.05398075,-0.024671668,-0.016776854,-0.2876692,0.02185622,0.08545522,0.2855535,-0.018657856,-0.13964447,0.008712016,0.23379828,-0.057628237,0.045520063,0.027862843,0.0516063,0.17929886,0.10628992,-0.18471473,-0.082579054,0.21303497,-0.025085388,-0.22052354,-0.19419235,0.11280144,-0.013329609,0.20425479,0.1476409,0.07885634,0.048825845,0.041169886,0.3115345,-0.03526724,-0.23873584,-0.19449377,-0.067994416,0.055487003,-0.04432284,-0.037347835,0.061213437,0.07589119,0.0009183319,0.060184434,0.23474991,0.022099942,0.16408846,0.17742017,0.13058722,-0.09680624,0.05410438,0.098342806,0.13005619,-0.010233507,-0.18394113,-0.06672173,0.11757808,0.0211846,0.14263032
RSM0053,0.35823783,-0.066900976,0.039116815,0.049879316,0.100256264,-0.16246003,-0.02075211,0.08450706,0.041970108,0.04787788,-0.25335848,0.08394794,0.021851886,0.24709539,-0.05151358,-0.09739234,-0.037663456,0.25504056,-0.087178834,-0.018287752,0.07407911,0.033038296,0.18550645,0.034678496,-0.17489083,-0.074967004,0.13608454,-0.003173001,-0.14353442,-0.16517639,0.18575826,0.032160964,0.14106011,0.14476103,-0.017016336,0.020305876,0.021411682,0.2883517,-0.010939612,-0.13910636,-0.2006123,-0.03736221,0.017807864,-0.08209931,-0.06397097,0.035121273,0.074183986,0.028535336,0.06037972,0.20155044,0.039800446,0.15983059,0.20711127,0.16716687,0.008897474,0.12282658,0.062103115,0.08101887,-0.099299125,-0.17518343,-0.040856957,-0.012785777,0.014965419,0.14294887
RSM0054,0.36025515,-0.06408765,0.06675771,0.049222782,0.1063238,-0.15919347,-0.02750187,0.08418518,0.029614111,0.03319128,-0.25519055,0.07082135,0.008608033,0.2222234,-0.042145506,-0.09624077,-0.032403123,0.25694993,-0.06061566,-0.041122407,0.08588482,0.022722265,0.17516257,0.01698716,-0.16554335,-0.06923271,0.13278411,-0.008264198,-0.16079593,-0.1516964,0.17782757,0.013393354,0.13073935,0.12752485,-0.03050159,0.010249289,0.028246773,0.29957184,-0.034468792,-0.13498467,-0.21812889,-0.02387044,0.015084421,-0.0945913,-0.06739608,0.044542126,0.06912975,0.040268797,0.045261797,0.18513489,0.0362596,0.15245216,0.19989577,0.14926066,0.016447155,0.10633636,0.06680524,0.088234425,-0.07802997,-0.1736134,-0.052821405,-0.010112729,0.021906946,0.14418928
RSM0055,0.30260184,-0.08566351,0.10427096,0.011878216,0.118048325,-0.10708587,0.09822556,0.08592339,0.016754314,0.042390727,-0.23550412,0.07653975,0.10632084,0.19410813,-0.121386364,-0.16329262,-0.11709011,0.27119705,-0.031603448,-0.050487626,0.06130303,0.033169966,0.10239013,0.030757604,-0.05747225,-0.041114695,0.09224752,0.0015674508,-0.27396008,-0.08567404,0.14994901,0.086013764,0.20225202,0.15372702,0.017906267,-0.00062664604,-0.022077326,0.21166652,-0.06249686,-0.101168215,-0.21335812,0.06462281,-0.05241372,-0.01180052,-0.19145161,0.07506681,0.07458384,0.06740672,-0.0058425586,0.158994,-0.00028359424,0.12397308,0.24781935,0.193857,0.075074,0.045480438,0.104679495,0.08774897,-0.12935789,-0.10339895,0.008248828,-0.11139924,-0.03203197,0.17615472
RSM0056,0.34584495,-0.04331986,-0.04420548,0.103033416,0.028535124,-0.18713342,-0.07835714,0.06306941,-0.036620144,-0.014115499,-0.24277347,0.039349336,0.114928454,0.23745357,-0.073596075,-0.13043667,-0.007630966,0.22319242,-0.025617227,0.03179653,0.033627678,0.02864944,0.18466952,0.10856901,-0.18486184,-0.07691738,0.18905129,-0.006944948,-0.23750786,-0.22101139,0.084239855,0.018258622,0.22417751,0.14093769,0.06612907,0.0352539,0.014432351,0.25801417,-0.029825265,-0.19610849,-0.16229159,-0.04987141,0.024026196,-0.06609202,-0.040554624,0.06161412,0.06431428,-0.0005387197,0.03966739,0.19456372,0.0022512972,0.12881051,0.20326945,0.120378904,-0.04424259,-0.017557906,0.085485704,0.09413149,-0.04933154,-0.1785415,-0.058440953,0.07429186,0.025302941,0.113927394
RSM0057,0.34586307,-0.059442792,-0.028175607,0.086435705,0.019953974,-0.15839168,-0.06380282,0.045070715,-0.049621787,-0.0028900835,-0.26801535,0.029350264,0.09778476,0.23769249,-0.064419195,-0.13677625,-0.0087902695,0.22008233,-0.04943634,0.038348973,0.005782169,0.055105705,0.14383289,0.092004195,-0.1569333,-0.060133737,0.16883118,0.0045330347,-0.23102589,-0.16955943,0.11193684,0.018135432,0.24339984,0.15885858,0.08965732,0.049741454,0.0067794165,0.25327185,-0.034522116,-0.22128594,-0.16431376,-0.058932938,0.016336195,-0.028108599,-0.07107573,0.07018451,0.08736051,0.016542522,0.046916764,0.19885728,0.019193145,0.15670691,0.21031825,0.13331689,-0.04258459,0.017398318,0.08882265,0.11256118,-0.023590276,-0.15906341,-0.05081659,0.072697006,0.009357308,0.14446004
RSM0058,0.33404937,-0.07653689,-0.041854072,0.08231523,0.05010661,-0.14974418,-0.06036458,0.04792445,-0.037871487,-0.02779098,-0.25363344,0.043330994,0.087463334,0.22060955,-0.04993946,-0.13187572,-0.03071212,0.21218427,-0.03845843,0.024812173,0.010373211,0.0545358,0.13805948,0.11841546,-0.17507018,-0.04844025,0.19248502,-0.008703101,-0.23665258,-0.18372747,0.09060076,-0.009973942,0.18879373,0.15223353,0.07216319,0.0084008975,0.0048742043,0.26636356,-0.05066207,-0.23001036,-0.18858586,-0.045629323,0.008234629,-0.021117238,-0.071919605,0.082504906,0.06937803,0.011638143,0.043037493,0.22283676,0.006541982,0.13288441,0.19761227,0.15412304,-0.07883676,0.031636722,0.10767018,0.11311002,-0.019528827,-0.1671323,-0.06797293,0.086291075,0.009833215,0.13368869
RSM0059,0.32337847,-0.0934967,0.04395967,0.07061892,0.084422804,-0.14480302,-0.009556817,0.10780522,-0.021409342,0.013201134,-0.2120188,0.049489945,0.066150576,0.20405278,-0.088830106,-0.12606008,-0.060753424,0.25967994,-0.03456365,0.0064098923,0.05891199,0.022207737,0.14738388,0.02550876,-0.13249654,-0.078003585,0.10921315,-0.009523427,-0.22765319,-0.1751639,0.11390832,0.02977983,0.12412827,0.14481167,0.03423117,-0.023952048,-0.013757295,0.25634217,-0.03330318,-0.12293712,-0.18497622,-0.010080617,-0.039781988,-0.07401301,-0.09533331,0.06736823,0.075764105,0.023979653,0.038346272,0.182296,0.015634058,0.1076634,0.23369521,0.16872971,0.0544941,0.050571896,0.07383455,0.09306154,-0.097561926,-0.14370568,-0.028342845,-0.018491905,0.0008482486,0.111963235
RSM0060,0.29958543,-0.15496954,0.026694478,0.08297869,0.06542806,-0.13581178,-0.006208209,0.10063638,-0.05750228,-0.033631574,-0.19878575,0.046578024,0.09866935,0.17017072,-0.057978835,-0.11187138,-0.08623683,0.25357768,0.02149161,0.0009836766,0.020355502,0.044096675,0.09567175,0.039164156,-0.076947354,-0.074159764,0.12789561,-0.010415914,-0.31986868,-0.17936426,0.0823348,0.025182633,0.1380742,0.16332941,0.031371042,-0.06597785,-0.04160512,0.22745326,-0.064805776,-0.11905766,-0.18651238,-0.0055743,-0.0621782,-0.05945835,-0.12139375,0.07052904,0.06954612,0.07989427,-0.006914859,0.21062066,-0.0040442585,0.09180745,0.22789164,0.1456864,0.009105638,0.035386555,0.09880168,0.06119355,-0.10029326,-0.09690968,-0.042808723,-0.02134827,-0.0018082785,0.14819841
RSM0061,0.2653971,-0.10750691,0.0010059582,0.06618798,0.076273754,-0.11496391,0.011270452,0.092545986,-0.06252304,-0.05423077,-0.18661499,0.02451961,0.12941487,0.16291942,-0.0963395,-0.12618215,-0.093276866,0.21849355,0.009371443,-0.007405335,0.02519774,0.023073755,0.08749863,0.07999955,-0.07882535,-0.05672556,0.10813291,0.00041945808,-0.30895814,-0.18141928,0.0758601,0.0328333,0.16475701,0.16596638,0.049367793,-0.06254146,-0.039482076,0.18967284,-0.08092705,-0.11124527,-0.15521434,0.02162414,-0.06439809,-0.05192884,-0.1304514,0.09092399,0.07722589,0.0806859,-0.016943268,0.18194737,-0.004845308,0.09544459,0.21137121,0.1774501,0.021741472,-0.00953025,0.09936844,0.020815551,-0.083114974,-0.09402857,-0.041054957,-0.024703933,-0.007094595,0.12366685
RSM0062,0.33689514,-0.08844361,-0.041329958,0.11485664,0.035812486,-0.17449114,-0.07892322,0.08559642,-0.061758965,-0.05717533,-0.2307995,0.03247472,0.09540728,0.20315875,-0.018574208,-0.110074356,-0.029826924,0.22622266,0.0059191934,0.06038771,0.026718054,0.035911344,0.16629957,0.10269383,-0.14103146,-0.06937702,0.19770393,-0.018775716,-0.28902617,-0.24217525,0.08442787,-0.004401678,0.13575205,0.15726107,0.06598362,-0.05433463,0.0074764425,0.25268012,-0.024904564,-0.18527009,-0.14560083,-0.059568577,0.001907515,-0.06250314,-0.059678234,0.08856184,0.08644186,0.053811576,0.031021418,0.22461124,0.016228685,0.12450087,0.19668326,0.14802162,-0.06235756,0.014549675,0.08523976,0.078832865,-0.017319283,-0.14277482,-0.10554211,0.090867184,0.0290947,0.10846951
RSM0063,0.32753706,-0.106672324,0.11423334,0.039908096,0.14488441,-0.13851783,0.07641881,0.1348914,0.040179525,0.04154376,-0.21245433,0.09731556,0.022303205,0.18996182,-0.08650103,-0.103406385,-0.14571975,0.28809512,-0.049657833,-0.09004595,0.09238323,0.009676906,0.14540963,-0.018478708,-0.1012305,-0.08518188,0.09609118,-0.019476002,-0.21978387,-0.17168424,0.17843992,0.075417094,0.051041197,0.17032793,-0.0785802,-0.0621834,-0.030466657,0.26330635,-0.05648549,-0.045463227,-0.23048167,0.033776723,-0.089373425,-0.10602381,-0.13654312,0.04277222,0.0892971,0.068596266,-0.0013680687,0.18939051,0.03786507,0.097043686,0.27161875,0.1993292,0.08795279,0.1393986,0.08375694,0.021066036,-0.16540495,-0.101937875,-0.00014385827,-0.13988943,0.0069343713,0.19017828
RSM0064,0.34422624,-0.07470349,-0.030310307,0.120757796,0.018480388,-0.18582585,-0.06575613,0.07256302,-0.037235074,-0.021381658,-0.25728184,0.038055014,0.095199026,0.24383643,-0.04817106,-0.12291878,-0.0047939233,0.21560025,-0.032112997,0.044765655,0.011167274,0.033188984,0.16010712,0.10798873,-0.17081754,-0.062249165,0.18319577,-0.02600107,-0.23593359,-0.21778895,0.09346929,0.01626854,0.1753923,0.16512737,0.069895536,0.002475455,0.01495049,0.2686171,-0.010782165,-0.19659066,-0.17739652,-0.0405519,0.024348155,-0.06284322,-0.059737686,0.098096214,0.07362847,0.027643595,0.03936065,0.22009751,0.013498813,0.13022678,0.20276983,0.13748978,-0.058248714,0.010420309,0.09334311,0.10847443,-0.023808153,-0.16802102,-0.07636225,0.063329875,0.009655088,0.094025664
RSM0065,0.33575317,-0.08802774,-0.050467122,0.079329565,0.027697282,-0.16092567,-0.089534745,0.045321826,-0.06690276,-0.042813104,-0.26464957,0.012921503,0.11396566,0.21108603,-0.034234017,-0.14142501,-0.037567757,0.23754802,0.0070708045,0.041593038,0.0061692437,0.04310957,0.11837817,0.1377374,-0.15153518,-0.032337904,0.21318553,0.0008519441,-0.29247347,-0.19743876,0.076417685,-0.009760322,0.23940268,0.15332854,0.08767551,-0.0032643285,-0.009409243,0.26491338,-0.04491102,-0.23703733,-0.180803,-0.052886162,0.016303616,-0.01704127,-0.07530491,0.09912096,0.06572288,0.032743268,0.022970121,0.20677127,-0.0003009605,0.12968954,0.20525578,0.13875023,-0.055638302,0.00027352088,0.100477,0.11905008,-0.037022494,-0.15926614,-0.073101066,0.09077221,0.0041958876,0.13322012
RSM0067,0.33018497,-0.13014995,0.110355765,0.06018914,0.14145157,-0.13082214,0.07719312,0.1250416,0.028408607,0.038110614,-0.2247803,0.09846787,-0.0004678816,0.205823,-0.08206421,-0.11732059,-0.099093355,0.29180822,-0.03928911,-0.07623912,0.09584132,0.026809629,0.13549943,-0.061516162,-0.0711846,-0.096212976,0.081134796,-0.034337156,-0.2302384,-0.14676702,0.17210148,0.044684533,0.057628322,0.16833219,-0.031299133,-0.06881709,-0.03058203,0.28901362,-0.030330848,-0.03190092,-0.24303153,0.033624567,-0.087613,-0.09275223,-0.11643026,0.041539546,0.05021348,0.07194936,0.020468017,0.18028006,-0.010609335,0.09941258,0.24193318,0.16832578,0.09327253,0.12729251,0.088891625,0.07226407,-0.12531509,-0.1343763,-0.0025525952,-0.13038124,-0.03283511,0.18079858
RSM0068,0.359018,-0.06250082,-0.047286335,0.07693614,0.017841946,-0.14963607,-0.086300895,0.061064597,-0.06957784,-0.0051680617,-0.26745057,0.032049883,0.11453943,0.24364385,-0.041782457,-0.14993186,-0.005078543,0.23028521,-0.02395871,0.066046886,0.001684125,0.05757988,0.13377742,0.12510975,-0.17109215,-0.035625495,0.1842362,0.011175432,-0.27919966,-0.19386013,0.09628395,-0.018171133,0.23608425,0.14529917,0.10480465,0.020521386,0.013900749,0.27668622,-0.026346944,-0.24011903,-0.199288,-0.04877989,0.016369034,-0.022856018,-0.06768997,0.10479055,0.08614635,0.0043352414,0.06373795,0.2143942,-0.0058429963,0.14144497,0.21834187,0.1317239,-0.07081402,0.019784853,0.09370922,0.15130466,-0.019982763,-0.17801,-0.07895466,0.080307044,0.005436037,0.12715702
RSM0069,0.35776058,-0.044464186,-0.048373863,0.104834706,0.015158619,-0.14711337,-0.10951072,0.053969152,-0.041074466,-0.031185167,-0.2854885,0.042364635,0.11241114,0.2439341,-0.045135785,-0.15261394,-0.0008981549,0.22209701,-0.029329687,0.06634016,0.018399177,0.057238318,0.13395372,0.1209648,-0.19066998,-0.06634615,0.23262116,-0.00028051392,-0.26077524,-0.18015169,0.10522069,-0.020108957,0.23725593,0.13933124,0.10344715,0.03585553,0.015514914,0.26059714,-0.06405559,-0.23768878,-0.16912521,-0.052621104,0.020977197,-0.016581183,-0.051804688,0.09005974,0.089104466,0.006409856,0.06595922,0.21836844,-0.0020962388,0.16383873,0.18658939,0.12690812,-0.0758309,0.010349186,0.11236663,0.13259006,-0.025570897,-0.15010068,-0.07432741,0.08280161,0.0010842634,0.12182829
RSM0072,0.32750592,-0.09777492,-0.05472684,0.090702295,0.043977622,-0.13648361,-0.05199329,0.035678063,-0.08370943,-0.058432568,-0.27658683,0.024203155,0.12804145,0.17870262,-0.04480819,-0.14327207,-0.063999854,0.2578417,0.032751244,0.0536693,-0.0033914575,0.062536776,0.080611184,0.119307704,-0.13455075,-0.048400436,0.2093482,0.0044289683,-0.32641116,-0.19184461,0.09017441,-0.0028808592,0.22780189,0.1747228,0.08418462,-0.01982349,-0.025945636,0.24074587,-0.052142315,-0.24132702,-0.19313535,-0.02200604,-0.004773601,0.015108906,-0.091892235,0.10063677,0.05851769,0.06262356,0.024449712,0.22466594,-0.01615899,0.13226184,0.19697154,0.14019004,-0.056442004,0.02750512,0.095630206,0.12516128,-0.01581401,-0.13085613,-0.0915521,0.0722407,-0.0049719866,0.13894354
RSM0073,0.38442892,-0.08531884,-0.07335923,0.14052658,0.039428566,-0.17516549,-0.123465724,0.07592939,-0.04330136,-0.031292614,-0.29782966,0.0345059,0.062900245,0.23806472,0.019218061,-0.09604493,0.004107023,0.25879106,-0.02358305,0.063078344,0.033396196,0.051967468,0.15597445,0.13248135,-0.18878372,-0.06920736,0.24559814,-0.029880816,-0.24127598,-0.24827348,0.13769306,-0.040607058,0.16703972,0.1652693,0.08263387,-0.028579215,0.016773952,0.3354814,-0.023289787,-0.28436875,-0.18875821,-0.08540498,0.030686244,-0.047941893,-0.0069782827,0.0793625,0.096866675,0.001856458,0.07949246,0.27246204,0.033383258,0.17997639,0.18518528,0.11237127,-0.10336096,0.09541517,0.0904229,0.123543896,0.03735532,-0.17376865,-0.12501326,0.124508575,-0.0036667248,0.14315481
RSM0075,0.37597874,-0.119644046,-0.06161353,0.12805034,0.04301151,-0.19473037,-0.14232297,0.07405946,-0.04403137,-0.053450905,-0.28190047,0.0155012645,0.05039029,0.21294472,0.025841825,-0.09266035,-0.0044811424,0.26065135,-0.0027883442,0.05174518,0.014515141,0.048588358,0.15564325,0.12401459,-0.18259954,-0.0936473,0.24963647,-0.037942935,-0.2741637,-0.2607463,0.11472839,-0.047378015,0.13310134,0.16277233,0.06533375,-0.049704533,0.0051344284,0.32412875,-0.047029458,-0.27285385,-0.2029604,-0.06210646,0.026649008,-0.06126857,-0.001957509,0.08710322,0.078218184,0.023960462,0.056644626,0.28964123,0.021513319,0.1652949,0.18037647,0.12640253,-0.14171252,0.096102126,0.114741035,0.112611495,0.021869328,-0.1552195,-0.13813601,0.12389466,0.0100591825,0.1326074
