type,CellV [A^3],Di,Df,Dif,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
RSM0683,1703.14,5.08042,3.95835,5.08042,1.20337,1257.74,1045.181449,0.44,0.36564,0.15,0.0,0.0,0.0,0.0,0.4,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.427511,12.75,2.0,29.0,7.65,1.1,0.6449999999999999,1.79,2.7655,1.85,2.4,0.5,0.0,0.3894736842105263,0.5052631578947369,0.1052631578947368,0.0
RSM0700,1657.09,4.97891,3.78832,4.59863,1.23681,1029.12,832.0760667,0.40788,0.329784,0.15,0.0,0.0,0.0,0.0,0.4,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.427511,12.75,2.0,29.0,7.65,1.1,0.6449999999999999,1.79,2.7655,1.85,2.4,0.5,0.0,0.3894736842105263,0.5052631578947369,0.1052631578947368,0.0
RSM4080,20113.3,9.76192,5.55983,9.75209,1.11305,1620.9912,1456.350748,0.51056,0.4587039,0.2452830188679245,0.0,0.0,0.0,0.0,0.4150943396226415,0.1132075471698113,0.1698113207547169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.898234339622643,11.150943396226417,1.9245283018867925,47.0,7.60377358490566,1.3,0.6150943396226414,1.75,2.622075471698113,1.7547169811320755,1.849056603773585,0.5660377358490566,0.0,0.420814479638009,0.4434389140271493,0.1357466063348416,0.0
RSM4141,37757.2,11.8886,6.57125,11.88571,0.647287,2035.17,3144.153984,0.64688,0.999371,0.3185840707964602,0.0,0.0,0.0,0.0,0.5309734513274337,0.0,0.1150442477876106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353982300884955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85345168141593,10.017699115044248,1.752212389380531,29.0,5.486725663716814,1.1,0.568141592920354,1.79,2.509026548672566,1.6814159292035398,1.5221238938053097,0.3539823008849557,0.0,0.4726368159203979,0.4278606965174129,0.099502487562189,0.0
RSM0139,763.897,3.77576,3.47286,3.77576,1.73065,1.89702,1.096131511,0.0,0.0,0.1304347826086956,0.0,0.0,0.0,0.0,0.3043478260869565,0.4347826086956521,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.307390869565218,12.434782608695652,2.0434782608695654,56.0,8.173913043478262,1.7,0.6652173913043478,2.34,2.7317391304347827,1.8695652173913044,2.260869565217391,0.0434782608695652,0.0,0.4479166666666667,0.5416666666666666,0.0104166666666666,0.0
RSM2263,5050.76,8.5072,5.95019,7.59411,0.701061,2495.17,3559.133941,0.6966,0.993637,0.238095238095238,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.692142857142857,11.19047619047619,1.8571428571428568,29.0,6.333333333333333,1.1,0.6047619047619047,1.79,2.593333333333333,1.761904761904762,1.809523809523809,0.4761904761904761,0.0,0.4352941176470588,0.4470588235294118,0.1176470588235294,0.0
RSM0847,2489.84,6.93958,6.05366,6.90375,0.735097,2433.73,3310.760349,0.6684,0.909267,0.2666666666666666,0.0,0.0,0.0,0.0,0.4888888888888889,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.246339555555556,10.844444444444443,1.8222222222222224,29.0,6.133333333333334,1.1,0.5888888888888888,1.79,2.5946666666666665,1.7333333333333334,1.7777777777777777,0.4444444444444444,0.0,0.4382022471910112,0.4494382022471909,0.1123595505617977,0.0
RSM0650,5090.95,6.82996,5.62808,6.81318,0.906851,1979.6,2182.938542,0.56212,0.619859,0.2727272727272727,0.0,0.0,0.0,0.0,0.3896103896103896,0.1818181818181818,0.0779220779220779,0.0389610389610389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389610389610389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.035235709090909,10.831168831168831,1.8051948051948048,29.0,6.025974025974026,1.1,0.577922077922078,2.33,2.633636363636364,1.7272727272727273,1.8311688311688312,0.3896103896103896,0.0,0.4375,0.4638157894736842,0.0986842105263157,0.0
RSM4231,15057.1,7.4726,6.03228,7.03921,0.972318,2246.85,2310.818066,0.6362,0.654313,0.1875,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21987625,11.9375,2.0,47.0,8.1875,1.3,0.6437499999999999,1.75,2.653125,1.8125,2.0,0.625,0.0,0.4084507042253521,0.4507042253521127,0.1408450704225352,0.0
RSM0652,2138.41,4.7722,3.99598,4.7722,1.5688,381.613,243.2515298,0.1856,0.118307,0.2564102564102564,0.0,0.0,0.0,0.0,0.2307692307692307,0.4102564102564102,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94978717948718,11.076923076923077,1.8461538461538465,29.0,6.461538461538462,1.1,0.5923076923076922,1.79,2.6607692307692306,1.7435897435897436,1.8974358974358971,0.5128205128205128,0.0,0.419753086419753,0.45679012345679,0.1234567901234567,0.0
RSM2085,3176.31,6.48283,5.44672,6.47851,1.23973,1501.08,1210.812032,0.4609,0.371775,0.2025316455696202,0.0,0.0,0.0,0.0,0.4050632911392405,0.0,0.3544303797468354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.008678987341774,12.0,1.9113924050632911,47.0,7.291139240506329,1.3,0.6056962025316455,1.75,2.761898734177215,1.7974683544303798,2.2278481012658227,0.379746835443038,0.0,0.4080459770114942,0.5057471264367815,0.0862068965517241,0.0
RSM0031,554.043,4.19127,3.03146,4.19127,1.6581,164.338,99.1122369,0.16966,0.102322,0.0588235294117647,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.5882352941176471,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.271635411764706,13.058823529411764,2.117647058823529,14.0,8.117647058823529,1.25,0.7264705882352941,2.13,2.885882352941177,1.9411764705882355,2.8823529411764706,0.0,0.0,0.4024390243902439,0.5975609756097561,0.0,0.0
RSM0250,1064.55,4.48859,3.17824,4.47475,1.30596,230.717,176.6646758,0.23482,0.179807,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5714285714285714,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.950803,12.5,2.0,14.0,7.5,1.25,0.6571428571428571,2.13,2.894285714285714,1.8571428571428568,2.7857142857142856,0.0,0.0,0.3999999999999999,0.6,0.0,0.0
RSM0990,3603.14,4.35263,3.47485,4.33203,1.3646,541.492,396.8137183,0.28188,0.206566,0.1224489795918367,0.0,0.0,0.0,0.0,0.1632653061224489,0.0,0.5714285714285714,0.0,0.0,0.0,0.0816326530612244,0.0,0.0,0.0612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.107300530612246,12.63265306122449,2.020408163265306,14.0,7.571428571428571,1.25,0.6714285714285716,2.13,2.8924489795918364,1.8775510204081636,2.795918367346939,0.0,0.0,0.4017467248908297,0.5982532751091704,0.0,0.0
RSM0149,842.9,4.54182,3.68421,4.38678,1.45633,222.025,152.4551441,0.18712,0.128487,0.1041666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.5833333333333334,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.401037208333335,12.875,2.0416666666666665,14.0,7.708333333333333,1.25,0.6802083333333333,2.13,2.906875,1.8958333333333333,2.8541666666666665,0.0,0.0,0.3991228070175438,0.6008771929824561,0.0,0.0
RSM0078,1163.07,5.89224,4.25071,5.89224,0.915526,1890.77,2065.228077,0.51724,0.564965,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0313651,13.4,2.1,14.0,8.0,1.25,0.7125,2.13,2.9245,1.95,2.95,0.0,0.0,0.3979591836734693,0.6020408163265306,0.0,0.0
RSM0075,742.372,4.17157,2.88326,4.1334,1.46995,184.489,125.50699,0.19444,0.132276,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4293802,12.8,2.1,14.0,8.2,1.25,0.705,2.13,2.889,1.9,2.9,0.0,0.0,0.3958333333333333,0.6041666666666666,0.0,0.0
RSM3124,3887.73,4.53313,3.88732,4.40894,1.15892,669.36,577.5722224,0.29688,0.256169,0.2666666666666666,0.0,0.0,0.0,0.0,0.4666666666666667,0.0666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.305392166666667,10.7,1.8,24.0,5.7,1.15,0.5833333333333334,1.89,2.6043333333333334,1.7333333333333334,1.8,0.1666666666666666,0.0,0.4684684684684684,0.4864864864864864,0.045045045045045,0.0
RSM1940,1897.32,5.54138,2.66658,5.53739,1.39417,222.583,159.6526966,0.09872,0.0708093,0.2933333333333333,0.0,0.0,0.0,0.0,0.4933333333333333,0.08,0.1066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6196316,10.346666666666666,1.76,26.0,5.386666666666667,1.1,0.5706666666666665,1.56,2.5636,1.7066666666666668,1.653333333333333,0.1866666666666666,0.0,0.481203007518797,0.4661654135338345,0.0526315789473684,0.0
RSM4024,7565.34,6.08213,4.77192,5.96456,1.01187,1328.58,1312.994752,0.39492,0.390289,0.3137254901960784,0.0,0.0,0.0,0.0,0.5098039215686274,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.298785098039216,10.098039215686274,1.803921568627451,28.0,5.745098039215686,1.1,0.5911764705882353,1.14,2.468235294117647,1.6666666666666667,1.568627450980392,0.196078431372549,0.0,0.4857142857142857,0.4571428571428572,0.0571428571428571,0.0
RSM1522,3298.37,7.06957,4.91595,7.06648,0.920284,2274.55,2471.573992,0.6073,0.659905,0.1875,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28043875,11.9375,1.9375,29.0,7.0625,1.1,0.63125,1.79,2.650625,1.8125,2.0,0.625,0.0,0.4084507042253521,0.4507042253521127,0.1408450704225352,0.0
RSM1572,2035.36,5.41107,3.63654,5.41022,1.51085,685.063,453.4288645,0.29844,0.197531,0.303030303030303,0.0,0.0,0.0,0.0,0.2424242424242424,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.029452575757576,10.151515151515152,1.878787878787879,24.0,6.9393939393939394,1.15,0.5909090909090909,1.89,2.6766666666666667,1.696969696969697,1.9393939393939397,0.4545454545454545,0.0,0.4148148148148148,0.4740740740740741,0.1111111111111111,0.0
