type,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-2-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-Z-1-all,mc_CRY-Z-2-all,mc_CRY-Z-3-all,mc_CRY-I-0-all,mc_CRY-I-1-all,mc_CRY-I-2-all,mc_CRY-I-3-all,mc_CRY-T-0-all,mc_CRY-T-1-all,mc_CRY-T-2-all,mc_CRY-T-3-all,mc_CRY-S-0-all,mc_CRY-S-1-all,mc_CRY-S-2-all,mc_CRY-S-3-all,D_mc_CRY-chi-0-all,D_mc_CRY-chi-1-all,D_mc_CRY-chi-2-all,D_mc_CRY-chi-3-all,D_mc_CRY-Z-0-all,D_mc_CRY-Z-1-all,D_mc_CRY-Z-2-all,D_mc_CRY-Z-3-all,D_mc_CRY-I-0-all,D_mc_CRY-I-1-all,D_mc_CRY-I-2-all,D_mc_CRY-I-3-all,D_mc_CRY-T-0-all,D_mc_CRY-T-1-all,D_mc_CRY-T-2-all,D_mc_CRY-T-3-all,D_mc_CRY-S-0-all,D_mc_CRY-S-1-all,D_mc_CRY-S-2-all,D_mc_CRY-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all
RSM1847,1.84145,16.4088,12.1635,28.5723,454.5,516.0,387.0,903.0,1,3.5,3.5,7.0,12.5,25.0,37.5,60.5,1.7425,3.36895,3.55355,6.9225,0,-7.27,-4.155,-11.425,0,36.5,43.5,80.0,0,0,0,0,0,5.5,2.0,8.0,0,2.06,1.92,3.98,253.7588,506.787,837.8408,1070.674,1238.0,2496.0,4016.0,4804.0,34.0,74.0,120.0,160.0,194.0,498.0,776.0,976.0,16.9426,39.6858,62.7832,79.7344,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,5.9168,4.386,10.3028,8.772,32.0,24.0,56.0,48.0,0.5,0.5,1.0,1.0,0.5,1.5,2.0,3.0,0.26645,0.28105,0.5475,0.5621,14.045,29.945,43.99,59.89,0,0.445,0.445,0.89,0,1.0,1.0,2.0,0,0,0,0,0,-1.0,-1.0,-2.0,0,-0.02,-0.02,-0.04,0,-3.0,-3.0,-6.0
RSM1832,1.84145,18.0944,15.03,36.031,454.5,528.0,486.0,1056.0,1,4.0,5.0,9.0,16.0,36.0,64.0,88.0,1.7425,3.8544,5.8079,8.8836,0,-8.5,-4.94,-15.565,0,34.0,42.0,84.5,0,0,0,0,0,7.0,4.0,14.0,0,2.36,2.2,5.15,253.7588,506.787,837.8408,1070.674,1238.0,2496.0,4016.0,4804.0,34.0,74.0,120.0,160.0,194.0,498.0,776.0,976.0,16.9426,39.6858,62.7832,79.7344,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,2.9584,2.193,5.1514,4.386,16.0,12.0,28.0,24.0,0.25,0.25,0.5,0.5,0.25,0.75,1.0,1.5,0.133225,0.140525,0.27375,0.28105,7.0225,14.9725,21.995,29.945,0,0.2225,0.2225,0.445,0,0.5,0.5,1.0,0,0,0,0,0,-0.5,-0.5,-1.0,0,-0.01,-0.01,-0.02,0,-1.5,-1.5,-3.0
RSM1449,3.61,18.943,31.41966667,34.13666667,841.0,667.0,1034.333333,1604.666667,1,3.333333333,6.0,6.666666667,11.33333333,32.0,52.66666667,65.33333333,1.9044,3.4592,5.9248,7.1852,0,-3.636666667,-5.136666667,-5.3,0,73.66666667,138.3333333,138.0,0,0,0,0,0,2.0,5.333333333,3.333333333,0,2.093333333,3.986666667,3.993333333,65.1917,129.3197333,184.0364,173.7882667,267.0,529.3333333,642.0,446.6666667,9.333333333,18.0,27.33333333,26.66666667,45.33333333,106.0,126.0,93.33333333,3.902266667,8.415533333,10.9486,9.059466667,8.785083333,13.73573333,15.276,15.6104,46.83333333,68.83333333,77.0,59.5,1,1.666666667,1.833333333,2.0,3.166666667,6.833333333,9.666666667,8.333333333,0.567566667,0.9025,0.99625,0.895,66.915,111.74,120.8666667,106.0666667,0,0.385,0.548333333,0.945,0,1.5,1.833333333,5.5,0,0,0,0,0,-0.333333333,-1.166666667,-0.166666667,0,0.053333333,0.046666667,0.306666667,0,-1.466666667,-2.766666667,0.466666667,6.161066667,12.32213333,11.32906667,5.168,32.66666667,65.33333333,60.66666667,28.0,0.666666667,1.333333333,1.333333333,0.666666667,2.666666667,5.333333333,6.666666667,5.333333333,0.375,0.75,0.76,0.385,36.50666667,73.01333333,92.25333333,55.74666667,0,0.0,0.326666667,0.326666667,0,0.0,0.666666667,0.666666667,0,0,0,0,0,0.0,-0.666666667,-1.333333333,0,0.0,-0.013333333,-0.013333333,0,0.0,-2.6,-2.6
RSM1119,2.8227,23.1168,21.3189,64.8648,1953.0,1392.0,6399.0,3915.0,1,4.0,6.0,12.0,16.0,40.0,84.0,108.0,2.071825,4.1975,9.514425,12.765,0,-7.04,-2.61,-18.45,0,142.0,112.5,432.0,0,0,0,0,0,6.0,3.0,21.0,0,2.83,2.0025,8.37,118.7144,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.2624,23.0448,24.6794,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0908,3.61,29.64,47.329,66.766,841.0,1044.0,1682.0,2842.0,1,5.0,9.0,13.0,25.0,70.0,125.0,170.0,1.9044,5.1474,9.453,13.3584,0,-6.1,-7.81,-10.44,0,109.0,203.0,279.0,0,0,0,0,0,11.0,20.0,31.0,0,3.17,5.57,8.26,106.0176333,214.7524,320.4522,323.7065333,457.3333333,940.0,1222.0,957.3333333,15.0,30.66666667,46.66666667,50.66666667,77.33333333,185.3333333,240.6666667,221.3333333,6.584166667,15.02173333,20.58066667,18.6768,9.6736,15.37506667,24.63826667,18.79226667,51.5,82.66666667,113.1666667,81.66666667,1,1.833333333,3.0,2.166666667,3.5,9.166666667,12.33333333,6.333333333,0.557566667,1.046183333,1.51,1.02125,50.315,130.1083333,180.0533333,103.23,0,0.638333333,1.28,0.671666667,0,1.333333333,5.5,4.166666667,0,0,0,0,0,-1.333333333,-0.833333333,0.5,0,-0.026666667,0.223333333,0.25,0,-4.9,-3.616666667,0.683333333,7.025066667,9.085066667,12.53306667,9.555733333,37.66666667,48.66666667,67.66666667,51.33333333,0.666666667,1.0,1.333333333,1.0,1.666666667,3.666666667,4.666666667,3.333333333,0.365133333,0.562366667,0.745,0.5575,27.61666667,56.47,75.45333333,54.02,0,0.296666667,0.46,0.43,0,0.666666667,1.0,1.0,0,0,0,0,0,-0.666666667,-1.0,-1.0,0,-0.013333333,-0.02,-0.02,0,-2.0,-3.3,-2.7
RSM4492,3.61,22.116,24.852,39.159,841.0,783.0,1595.0,1392.0,1,3.5,5.0,7.0,12.5,29.5,48.0,64.0,1.9044,3.5535,6.0996,7.2726,0,-4.99,-3.58,-7.31,0,74.5,90.0,155.0,0,0,0,0,0,4.0,3.0,7.0,0,2.255,2.48,4.39,215.7183,443.2536,678.166,782.116,999.0,2082.0,3022.0,3004.0,30.0,64.0,98.0,120.0,162.0,402.0,580.0,628.0,14.2334,33.1432,48.6882,53.8624,10.9696,12.00906667,19.4016,14.28,59.0,64.66666667,105.0,78.0,1,1.333333333,2.0,1.666666667,2.0,4.666666667,6.0,6.0,0.542766667,0.749733333,1.11,0.941966667,36.98,76.43333333,104.78,107.7266667,0,0.593333333,0.756666667,1.35,0,1.333333333,1.666666667,3.0,0,0,0,0,0,-1.333333333,-1.666666667,-3.0,0,-0.026666667,-0.033333333,-0.06,0,-4.0,-5.3,-9.3,9.2416,16.9936,26.2352,15.504,49.0,91.0,140.0,84.0,1.0,2.0,3.0,2.0,4.0,10.0,14.0,12.0,0.5625,1.14,1.7025,1.155,54.76,138.38,193.14,167.24,0,0.49,0.49,0.98,0,1.0,1.0,2.0,0,0,0,0,0,-1.0,-1.0,-2.0,0,-0.02,-0.02,-0.04,0,-3.9,-3.9,-7.8
RSM4306,3.61,26.144,19.38,45.524,841.0,928.0,696.0,1624.0,1,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84.0,92.0,176.0,0,0,0,0,0,8.0,4.0,12.0,0,2.6,2.44,5.04,479.2065,946.917,1552.1082,1902.795,2166.0,4320.0,6486.0,7080.0,66.0,138.0,222.0,282.0,360.0,888.0,1266.0,1458.0,30.0234,69.6234,104.5206,124.1466,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,17.544,41.452,50.224,64.0,96.0,160.0,208.0,1.0,2.0,5.0,6.0,4.0,14.0,22.0,28.0,0.5329,1.1242,2.2265,2.7886,28.09,119.78,227.37,287.26,0,1.78,5.15,6.04,0,4.0,20.0,22.0,0,0,0,0,0,-3.0,-1.0,-2.0,0,-0.08,0.6,0.56,0,-12.0,-16.4,-22.4
RSM4309,2.7225,22.704,16.83,39.534,900.0,960.0,720.0,1680.0,1,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161,3.8252,4.0348,7.86,0,-7.16,-3.6,-10.76,0,88.0,96.0,184.0,0,0,0,0,0,8.0,4.0,12.0,0,2.32,2.16,4.48,479.2065,946.917,1552.1082,1902.795,2166.0,4320.0,6486.0,7080.0,66.0,138.0,222.0,282.0,360.0,888.0,1266.0,1458.0,30.0234,69.6234,104.5206,124.1466,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,17.544,41.452,50.224,64.0,96.0,160.0,208.0,1.0,2.0,5.0,6.0,4.0,14.0,22.0,28.0,0.5329,1.1242,2.2265,2.7886,28.09,119.78,227.37,287.26,0,1.78,5.15,6.04,0,4.0,20.0,22.0,0,0,0,0,0,-3.0,-1.0,-2.0,0,-0.08,0.6,0.56,0,-12.0,-16.4,-22.4
RSM4526,3.61,22.116,24.852,39.159,841.0,783.0,1595.0,1392.0,1,3.5,5.0,7.0,12.5,29.5,48.0,64.0,1.9044,3.5535,6.0996,7.2726,0,-4.99,-3.58,-7.31,0,74.5,90.0,155.0,0,0,0,0,0,4.0,3.0,7.0,0,2.255,2.48,4.39,248.136,505.1816,772.5722,910.857,1149.0,2360.0,3434.0,3468.0,34.0,72.0,110.0,136.0,182.0,450.0,640.0,684.0,16.0586,37.1324,54.3262,60.5176,10.9696,12.00906667,19.4016,14.28,59.0,64.66666667,105.0,78.0,1,1.333333333,2.0,1.666666667,2.0,4.666666667,6.0,6.0,0.542766667,0.749733333,1.11,0.941966667,36.98,76.43333333,104.78,107.7266667,0,0.593333333,0.756666667,1.35,0,1.333333333,1.666666667,3.0,0,0,0,0,0,-1.333333333,-1.666666667,-3.0,0,-0.026666667,-0.033333333,-0.06,0,-4.0,-5.3,-9.3,9.8896,16.2378,26.3534,27.319,52.75,80.25,141.5,125.5,1.0,2.0,3.0,3.5,4.5,11.0,16.0,19.0,0.5551,1.06865,1.69865,1.78285,48.0925,134.2975,193.8675,234.77,0,0.9225,0.835,2.3775,0,3.0,1.75,8.25,0,0,0,0,0,-0.5,-1.0,-1.5,0,0.065,-0.035,0.21,0,-4.675,-6.375,-10.65
RSM3788,3.7249,23.4688,41.2634,56.356,2209.0,1316.0,2350.0,2444.0,1,4.0,8.0,12.0,16.0,48.0,96.0,120.0,1.6384,3.84,7.8336,9.7792,0,-4.44,-5.94,-6.04,0,160.0,326.0,512.0,0,0,0,0,0,4.0,8.0,18.0,0,2.12,4.12,7.72,520.2535,1166.5776,1827.1836,2279.9916,1930.0,4584.0,6372.0,7002.0,85.0,180.0,288.0,360.0,468.0,1152.0,1602.0,1836.0,33.6765,83.8572,122.6364,142.818,9.2416,16.2488,30.6888,44.8096,49.0,87.5,136.5,154.0,1,2.0,4.0,6.0,4.0,12.0,21.0,22.0,0.5625,1.1475,2.0025,2.55,54.76,152.81,269.73,321.9,0,0.735,2.065,3.5,0,1.5,8.5,20.0,0,0,0,0,0,-2.0,-2.5,1.0,0,-0.03,0.33,1.1,0,-5.85,-6.85,0.9,9.2416,23.5752,30.1872,49.932,49.0,105.0,162.75,204.75,1.0,3.0,3.75,6.75,9.0,20.25,31.5,49.5,0.5625,1.49625,2.154375,3.223125,54.76,191.475,291.93,451.215,0,1.365,1.47,4.095,0,6.0,3.0,18.0,0,0,0,0,0,2.25,0.75,3.75,0,0.255,-0.06,0.765,0,-3.675,-11.7,-11.025
RSM0274,3.5344,38.8032,34.1408,64.2208,729.0,1296.0,1755.0,2160.0,1,6.0,7.0,12.0,36.0,84.0,144.0,192.0,1.5876,5.5188,7.3584,11.4408,0,-9.36,-5.0,-11.6,0,114.0,124.0,244.0,0,0,0,0,0,22.0,18.0,40.0,0,3.18,2.98,6.04,127.7747333,249.6144667,383.6789333,453.4353333,563.3333333,1106.666667,1565.333333,1525.333333,18.0,36.66666667,56.0,69.33333333,92.66666667,226.0,306.6666667,304.0,8.019933333,18.18846667,26.16453333,28.32933333,11.8336,9.333866667,19.58506667,22.58933333,64.0,50.66666667,106.6666667,101.3333333,1,1.0,2.0,2.666666667,1.0,3.0,4.666666667,6.666666667,0.5329,0.557233333,1.104733333,1.304266667,28.09,53.0,98.58,135.68,0,0.726666667,1.186666667,2.606666667,0,1.666666667,2.666666667,8.666666667,0,0,0,0,0,-2.0,-2.666666667,-4.0,0,-0.033333333,-0.053333333,0.16,0,-4.7,-8.0,-11.46666667,3.080533333,8.653866667,9.626666667,7.042666667,16.33333333,46.66666667,32.66666667,18.66666667,0.333333333,1.0,1.333333333,1.0,3.0,7.0,8.0,5.0,0.1875,0.5675,0.57,0.3775,18.25333333,68.82,77.94666667,50.07333333,0,0.193333333,0.886666667,0.723333333,0,0.333333333,4.666666667,4.333333333,0,0,0,0,0,0.666666667,1.333333333,1.333333333,0,-0.006666667,0.24,0.246666667,0,-1.9,-0.666666667,0.633333333
RSM1224,3.5344,38.8032,37.6752,103.024,729.0,1296.0,2484.0,3456.0,1,6.0,8.0,18.0,36.0,84.0,180.0,276.0,1.5876,5.5188,8.946,16.9596,0,-9.36,-5.0,-20.96,0,114.0,124.0,358.0,0,0,0,0,0,22.0,18.0,62.0,0,3.18,2.98,9.22,127.7747333,249.6144667,383.6789333,453.4353333,563.3333333,1106.666667,1565.333333,1525.333333,18.0,36.66666667,56.0,69.33333333,92.66666667,226.0,306.6666667,304.0,8.019933333,18.18846667,26.16453333,28.32933333,11.8336,9.333866667,19.58506667,22.58933333,64.0,50.66666667,106.6666667,101.3333333,1,1.0,2.0,2.666666667,1.0,3.0,4.666666667,6.666666667,0.5329,0.557233333,1.104733333,1.304266667,28.09,53.0,98.58,135.68,0,0.726666667,1.186666667,2.606666667,0,1.666666667,2.666666667,8.666666667,0,0,0,0,0,-2.0,-2.666666667,-4.0,0,-0.033333333,-0.053333333,0.16,0,-4.7,-8.0,-11.46666667,3.080533333,8.653866667,9.626666667,7.042666667,16.33333333,46.66666667,32.66666667,18.66666667,0.333333333,1.0,1.333333333,1.0,3.0,7.0,8.0,5.0,0.1875,0.5675,0.57,0.3775,18.25333333,68.82,77.94666667,50.07333333,0,0.193333333,0.886666667,0.723333333,0,0.333333333,4.666666667,4.333333333,0,0,0,0,0,0.666666667,1.333333333,1.333333333,0,-0.006666667,0.24,0.246666667,0,-1.9,-0.666666667,0.633333333
RSM0179,1.44,35.016,13.68,45.12,4096.0,4352.0,5632.0,5632.0,1,9.0,5.0,13.0,81.0,216.0,189.0,324.0,2.8561,11.2385,8.0613,16.5789,0,-18.38,-5.4,-22.0,0,508.0,232.0,744.0,0,0,0,0,0,57.0,24.0,81.0,0,8.56,3.68,12.16,118.7144,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.2624,23.0448,24.6794,10.64891111,12.16633333,18.91657778,19.02866667,57.77777778,66.66666667,103.1111111,93.33333333,1,1.444444444,2.0,2.444444444,2.777777778,5.666666667,7.111111111,10.0,0.546233333,0.818766667,1.115177778,1.264511111,50.22333333,101.5744444,125.18,172.5133333,0,0.296666667,0.692222222,1.54,0,0.666666667,1.555555556,5.333333333,0,0,0,0,0,-0.666666667,-1.555555556,-2.222222222,0,-0.013333333,-0.031111111,0.115555556,0,-2.0,-4.666666667,-6.311111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0492,3.5344,37.2992,38.352,71.44,729.0,1242.0,1296.0,1512.0,1,6.0,8.0,16.0,36.0,84.0,144.0,192.0,1.5876,5.5692,7.7616,11.4912,0,-8.56,-5.36,-7.92,0,116.0,168.0,376.0,0,0,0,0,0,22.0,24.0,64.0,0,3.14,3.92,11.04,113.9688,224.451,329.925,370.472,471.0,936.0,1164.0,1220.0,17.0,34.0,50.0,58.0,84.0,198.0,258.0,264.0,7.1929,16.2778,21.9794,23.6334,10.9696,11.016,20.52,18.73866667,59.0,60.0,70.0,82.66666667,1,1.333333333,2.666666667,2.333333333,2.0,6.0,8.0,7.333333333,0.542766667,0.759733333,1.1248,1.126966667,36.98,95.67333333,133.7733333,129.9266667,0,0.92,2.306666667,1.91,0,2.0,10.66666667,7.0,0,0,0,0,0,-2.0,-1.333333333,-2.333333333,0,-0.04,0.453333333,0.193333333,0,-6.6,-4.133333333,-7.366666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM1030,3.61,24.624,30.932,54.226,841.0,870.0,1102.0,1682.0,1,4.0,6.0,10.0,16.0,40.0,64.0,88.0,1.9044,4.0848,6.3204,9.3012,0,-5.36,-4.88,-9.54,0,86.0,136.0,232.0,0,0,0,0,0,6.0,8.0,18.0,0,2.56,3.7,7.06,94.6611,183.7146,274.8498,249.0554,435.0,846.0,1104.0,704.0,12.0,24.0,36.0,34.0,60.0,140.0,168.0,118.0,5.5052,11.9836,16.1284,12.931,10.5376,12.8828,22.8884,16.6728,56.5,69.5,108.5,57.0,1,1.5,2.5,2.0,2.5,6.5,8.5,6.5,0.5477,0.85105,1.24875,0.8326,41.425,99.135,115.4,85.27,0,0.69,0.865,1.685,0,1.5,4.0,8.0,0,0,0,0,0,-1.5,-1.5,-2.0,0,-0.03,0.17,0.34,0,-4.95,-1.55,-2.2,9.8896,17.621,27.161,22.1912,52.75,94.25,124.25,74.0,1.0,2.0,3.25,2.75,4.5,12.0,16.25,8.25,0.5551,1.1324,1.621875,1.111925,48.0925,125.2325,185.35,116.45,0,0.4675,1.3425,1.605,0,1.0,6.0,9.75,0,0,0,0,0,-0.75,0.0,0.75,0,-0.02,0.255,0.555,0,-3.45,-3.225,1.875
RSM0063,3.7249,23.4688,39.372,77.1228,2209.0,1316.0,2256.0,2820.0,1,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.6384,3.84,7.8848,11.5712,0,-4.44,-4.96,-9.08,0,160.0,328.0,692.0,0,0,0,0,0,4.0,8.0,32.0,0,2.12,4.08,11.44,118.0264,256.377,380.9204,381.582,490.0,1104.0,1412.0,1296.0,18.0,38.0,56.0,60.0,94.0,222.0,300.0,300.0,7.8146,18.5878,25.4472,25.4716,9.2416,15.504,30.3696,15.504,49.0,84.0,105.0,84.0,1,2.0,4.0,2.0,4.0,12.0,14.0,12.0,0.5625,1.155,1.695,1.155,54.76,167.24,204.98,167.24,0,0.98,2.17,0.98,0,2.0,13.0,2.0,0,0,0,0,0,-2.0,1.0,-2.0,0,-0.04,0.74,-0.04,0,-7.8,1.9,-7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM4499,0.9025,21.78666667,14.725,40.76766667,1444.0,2026.666667,4104.0,3698.666667,1,6.666666667,7.333333333,14.0,44.66666667,129.3333333,195.6666667,253.3333333,3.4225,9.003333333,14.44233333,18.833,0,-16.6,-8.533333333,-29.61333333,0,200.0,170.6666667,434.6666667,0,0,0,0,0,25.33333333,19.66666667,55.33333333,0,7.466666667,5.76,15.72,169.183125,334.09725,510.34435,630.1755,729.0,1428.0,2087.5,2295.0,24.0,49.0,75.0,95.0,124.0,303.0,425.5,470.0,10.403,23.918,34.7939,40.9915,11.8336,8.772,19.9606,17.544,64.0,48.0,100.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.5,0.5329,0.5621,1.02565,1.1242,28.09,59.89,81.7525,119.78,0,0.89,1.0775,1.78,0,2.0,3.5,4.0,0,0,0,0,0,-2.0,-2.0,-4.5,0,-0.04,0.055,-0.08,0,-6.0,-4.825,-12.0,11.1856,16.80766667,27.98666667,22.68966667,60.25,72.16666667,100.9166667,104.6666667,1.0,2.083333333,3.5,2.666666667,4.75,13.41666667,13.66666667,12.66666667,0.5403,1.012258333,1.460783333,1.3286,34.7575,121.545,152.615,138.6833333,0,1.758333333,2.556666667,2.5775,0,6.333333333,12.91666667,8.25,0,0,0,0,0,-0.833333333,2.5,-1.833333333,0,0.165,0.616666667,0.126666667,0,-6.958333333,-2.4,-12.03333333
RSM0809,1.7161,18.0256,19.126,29.0558,144.0,384.0,312.0,624.0,1,4.0,6.0,8.0,16.0,40.0,56.0,80.0,1.9321,4.0588,5.3098,8.4512,0,-8.52,-6.74,-11.7,0,16.0,46.0,44.0,0,0,0,0,0,6.0,10.0,12.0,0,2.64,4.52,5.04,200.7566,397.931,604.8664,776.178,896.0,1760.0,2632.0,2940.0,28.0,58.0,88.0,116.0,146.0,362.0,520.0,588.0,12.5932,29.0314,42.8184,51.2468,11.8336,12.556,19.0748,25.714,64.0,52.0,104.0,124.0,1,1.5,2.0,3.0,2.5,5.5,8.0,13.0,0.5329,0.69715,1.1096,1.5403,28.09,71.815,103.88,161.65,0,1.51,1.335,2.845,0,5.5,3.0,8.5,0,0,0,0,0,-1.0,-2.0,-3.0,0,0.14,-0.06,0.08,0,-5.6,-9.0,-14.6,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0
